YEAR,MONTH_NAME,BEGIN_HOUR,STATE,WFO,TOR_LENGTH,TOR_WIDTH,DURATION_MINUTES,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,HIGH_PROPERTY_DAMAGE
2007,January,19,ALABAMA,TAE,0.5,50.0,2,4.0,NW,31.4904,-85.6973,31.4853,-85.6913,0
2007,August,15,IDAHO,PIH,0.2,50.0,5,3.0,NE,42.8307,-112.2082,42.8307,-112.2082,0
2007,December,12,MISSOURI,SGF,0.4,50.0,1,1.0,NW,36.6902,-92.5128,36.6902,-92.5128,0
2007,September,17,NORTH CAROLINA,RAH,0.73,25.0,5,1.0,WSW,35.644,-78.4925,35.646,-78.4798,0
2007,February,17,ALABAMA,BMX,3.82,25.0,7,6.0,W,32.6,-87.5263,32.5748,-87.46,0
2007,February,17,ALABAMA,BMX,2.7,25.0,5,1.0,SE,32.5928,-87.5715,32.5883,-87.5259,0
2007,February,17,ALABAMA,BMX,4.96,400.0,10,4.0,W,33.02,-87.3188,33.0142,-87.2334,0
2007,February,17,ALABAMA,BMX,4.75,400.0,9,3.0,WSW,33.0128,-87.3994,33.0159,-87.3181,1
2007,February,17,ALABAMA,BMX,7.47,250.0,13,5.0,W,33.02,-87.08,33.0131,-86.9498,0
2007,February,4,MISSISSIPPI,LIX,0.3,25.0,0,5.0,SE,30.7789,-89.4705,30.7789,-89.4705,0
2007,February,8,FLORIDA,TBW,0.5,50.0,4,0.0,N,27.73,-81.53,27.73,-81.53,0
2007,February,3,FLORIDA,TBW,5.67,335.0,6,0.0,ENE,28.8815,-82.0457,28.8975,-81.9542,1
2007,February,15,ARKANSAS,SHV,5.0,150.0,5,2.0,S,33.0011,-92.68,33.0796,-92.5256,0
2007,March,20,TEXAS,FWD,0.75,40.0,2,0.0,N,33.02,-96.55,33.0334,-96.5566,1
2007,April,7,SOUTH CAROLINA,CAE,3.64,200.0,4,4.0,ESE,34.0478,-80.1552,34.0898,-80.1402,0
2007,April,8,SOUTH CAROLINA,CAE,6.21,50.0,8,5.0,SW,33.31,-80.75,33.37,-80.67,0
2007,February,22,KANSAS,DDC,1.51,50.0,3,6.0,NW,37.4458,-100.2829,37.4752,-100.2497,0
2007,February,15,LOUISIANA,SHV,2.0,150.0,5,3.0,SW,32.9893,-92.6166,33.0302,-92.5922,0
2007,February,19,KANSAS,TOP,9.42,440.0,17,2.0,E,38.07,-95.3401,38.17,-95.2092,0
2007,April,14,OREGON,MFR,1.0,10.0,1,2.0,E,42.13,-121.891,42.13,-121.891,0
2007,February,10,LOUISIANA,SHV,1.0,200.0,3,7.0,NE,32.5916,-93.6351,32.6018,-93.623,0
2007,February,19,KANSAS,TOP,3.52,100.0,6,1.0,E,38.13,-95.1,38.1738,-95.0644,0
2007,February,18,KANSAS,TOP,1.17,50.0,1,3.0,WSW,38.0534,-95.4209,38.07,-95.4251,0
2007,February,7,MISSISSIPPI,LIX,0.3,25.0,3,5.0,ENE,30.4477,-88.7425,30.4477,-88.7425,0
2007,February,14,ARKANSAS,LZK,4.5,25.0,5,6.0,SSE,33.7965,-91.6134,33.8025,-91.5688,0
2007,February,14,ARKANSAS,LZK,18.1,880.0,19,6.0,SW,33.8187,-91.5539,34.0109,-91.3307,1
2007,February,3,LOUISIANA,LIX,1.29,50.0,2,1.0,WSW,30.0121,-90.0519,30.0224,-90.0327,1
2007,February,14,ARKANSAS,LZK,2.5,50.0,3,10.0,W,33.45,-92.0163,33.4954,-91.9813,0
2007,March,1,MISSOURI,LSX,6.49,100.0,4,2.0,N,39.5988,-92.1,39.6707,-91.9958,0
2007,February,3,FLORIDA,MLB,10.5,450.0,8,3.0,SW,28.8942,-81.9494,28.9179,-81.7833,1
2007,March,16,MISSOURI,LSX,1.71,60.0,2,3.0,S,38.6124,-90.25,38.6275,-90.2212,0
2007,March,14,ILLINOIS,ILX,0.1,10.0,0,1.0,N,40.2845,-89.23,40.2845,-89.23,0
2007,March,14,ILLINOIS,ILX,0.1,10.0,0,2.0,SW,40.2996,-89.1968,40.2996,-89.1968,0
2007,November,15,TENNESSEE,OHX,0.12,100.0,1,1.0,SE,36.2164,-85.6132,36.216,-85.6126,0
2007,February,3,FLORIDA,MLB,12.74,400.0,18,3.0,NE,28.9588,-81.5871,28.9979,-81.38,1
2007,February,3,LOUISIANA,LIX,6.47,50.0,5,5.0,SW,29.897,-90.153,29.978,-90.099,1
2007,March,13,ARKANSAS,SHV,2.0,75.0,6,7.0,NW,33.4216,-93.6657,33.4702,-93.6396,0
2007,March,13,ARKANSAS,SHV,3.0,75.0,10,2.0,SW,33.4796,-93.5945,33.5204,-93.5945,0
2007,February,16,ARKANSAS,LZK,9.77,50.0,10,5.0,N,33.6951,-91.8,33.7925,-91.6771,1
2007,February,16,ARKANSAS,LZK,5.04,200.0,6,5.0,SSW,33.8005,-91.6846,33.8342,-91.6069,1
2007,February,2,LOUISIANA,LIX,2.25,50.0,8,0.0,N,29.9,-90.13,29.9,-90.13,1
2007,February,16,ARKANSAS,LZK,2.0,50.0,2,3.0,NE,33.9956,-91.3492,34.0109,-91.3307,0
2007,February,16,ARKANSAS,LZK,6.5,150.0,7,8.0,SSE,34.0091,-91.3146,34.0472,-91.2286,1
2007,February,16,ARKANSAS,LZK,0.9,50.0,1,6.0,SSW,33.6225,-91.6086,33.6346,-91.6026,0
2007,February,4,FLORIDA,MLB,3.1,100.0,5,3.0,WNW,29.0641,-80.989,29.0729,-80.9421,1
2007,February,3,FLORIDA,MLB,13.29,450.0,15,3.0,W,29.0,-81.3778,29.0389,-81.1627,1
2007,March,13,LOUISIANA,SHV,8.0,75.0,15,8.0,NE,32.9018,-93.3226,32.9402,-93.2878,0
2007,March,10,TEXAS,SHV,10.0,50.0,14,7.0,SW,32.4584,-94.4548,32.6101,-94.4094,0
2007,March,11,TEXAS,SHV,6.0,25.0,10,3.0,E,32.53,-94.1786,32.5913,-94.1572,0
2007,February,19,KANSAS,ICT,0.25,250.0,2,2.0,N,38.0301,-95.4,38.0301,-95.4,0
2007,February,13,ARKANSAS,LZK,19.15,440.0,20,11.0,SW,33.2696,-92.2821,33.4246,-92.0075,1
2007,February,14,ARKANSAS,LZK,6.5,650.0,7,8.0,NNE,33.7369,-91.7468,33.794,-91.638,0
2007,January,14,SOUTH CAROLINA,GSP,0.1,20.0,0,0.0,N,34.78,-82.68,34.78,-82.68,0
2007,May,17,OKLAHOMA,OUN,0.2,30.0,0,5.0,ENE,36.1577,-99.6873,36.1577,-99.6873,0
2007,February,19,LOUISIANA,JAN,1.0,100.0,1,1.0,S,31.6055,-91.83,31.6098,-91.818,1
2007,May,17,OKLAHOMA,OUN,4.0,50.0,24,4.0,SW,36.0891,-99.8206,36.1466,-99.8196,1
2007,January,16,TEXAS,FWD,1.47,35.0,5,1.0,SW,31.1898,-97.312,31.2,-97.3338,0
2007,January,16,NORTH CAROLINA,GSP,0.25,20.0,1,5.0,ESE,35.2423,-81.0982,35.2423,-81.0982,0
2007,June,15,IOWA,DMX,0.1,30.0,0,3.0,WSW,42.71,-92.64,42.71,-92.64,0
2007,March,0,GEORGIA,TAE,1.9,150.0,4,7.0,SE,31.5984,-83.546,31.579,-83.5232,1
2007,April,15,INDIANA,IND,0.1,50.0,2,0.0,N,39.53,-87.1,39.53,-87.07,0
2007,April,18,TENNESSEE,MRX,4.6,75.0,23,1.0,WNW,36.4572,-83.5918,36.43,-83.6,1
2007,April,21,TENNESSEE,MRX,12.0,150.0,17,5.0,NW,36.4811,-83.6635,36.3777,-83.57,1
2007,March,0,GEORGIA,TAE,2.93,200.0,5,1.0,SSW,31.5066,-83.7565,31.52,-83.7093,1
2007,March,12,ALABAMA,MOB,6.08,500.0,12,2.0,E,32.12,-87.4087,32.18,-87.3084,1
2007,March,15,COLORADO,BOU,0.1,50.0,0,4.0,N,40.74,-102.17,40.74,-102.17,0
2007,March,16,COLORADO,BOU,0.1,50.0,0,11.0,E,40.95,-102.07,40.95,-102.07,0
2007,March,6,MISSOURI,SGF,1.0,75.0,1,5.0,N,36.5923,-92.15,36.6001,-92.1087,0
2007,March,6,MISSOURI,SGF,14.0,200.0,18,1.0,SW,36.6098,-92.1327,36.6993,-91.8683,1
2007,March,18,COLORADO,PUB,17.0,900.0,19,2.0,S,38.0211,-102.12,38.2669,-102.12,1
2007,March,0,GEORGIA,TAE,1.99,200.0,5,5.0,NNW,31.4628,-84.0105,31.4752,-83.98,1
2007,March,13,ALABAMA,TAE,7.1,150.0,4,3.0,SW,31.4493,-85.506,31.5219,-85.4208,1
2007,March,20,TEXAS,LUB,0.25,100.0,1,0.0,N,34.55,-100.43,34.55,-100.43,0
2007,March,16,NEBRASKA,LBF,0.1,10.0,0,1.0,NE,41.1402,-101.7064,41.1402,-101.7064,0
2007,March,3,TEXAS,EWX,0.8,100.0,4,4.0,S,29.3922,-96.95,29.4037,-96.95,1
2007,March,17,TEXAS,LUB,4.75,220.0,11,7.0,NE,34.5364,-101.2194,34.6203,-101.2244,0
2007,March,3,TEXAS,EWX,0.4,75.0,5,6.0,SE,29.3887,-96.8796,29.3846,-96.8749,0
2007,March,17,TEXAS,LUB,1.75,100.0,6,15.0,NNE,34.665,-101.2019,34.687,-101.1908,0
2007,March,16,TEXAS,LUB,2.0,75.0,5,10.0,SW,34.3678,-101.4239,34.3882,-101.3991,0
2007,March,16,TEXAS,LUB,6.75,100.0,17,4.0,WSW,34.4506,-101.3567,34.5351,-101.3,0
2007,May,16,NEBRASKA,OAX,3.5,100.0,5,4.0,NNW,42.7834,-97.5101,42.8302,-97.5365,0
2007,April,17,INDIANA,IND,4.9,75.0,13,2.0,SW,39.8596,-86.5766,39.87,-86.4888,0
2007,March,0,GEORGIA,TAE,8.22,200.0,8,2.0,W,31.38,-84.2056,31.4475,-84.0909,1
2007,March,2,FLORIDA,TAE,2.28,50.0,6,2.0,E,30.53,-83.8364,30.5521,-83.808,0
2007,March,15,COLORADO,BOU,0.1,50.0,0,3.0,NW,40.61,-102.33,40.61,-102.33,0
2007,June,16,IOWA,DMX,0.1,30.0,0,1.0,SSW,42.5,-92.41,42.5,-92.41,0
2007,May,16,NEBRASKA,OAX,2.95,100.0,5,2.0,WNW,42.5111,-97.5662,42.5534,-97.56,0
2007,March,0,GEORGIA,TAE,5.52,200.0,4,3.0,SE,31.4444,-84.09,31.47,-84.0013,1
2007,March,0,GEORGIA,TAE,4.55,150.0,8,7.0,SSW,31.4432,-83.8922,31.4982,-83.85,1
2007,May,16,NEBRASKA,OAX,1.54,200.0,5,4.0,W,42.6,-97.6987,42.6221,-97.7026,0
2007,April,16,TEXAS,FWD,1.5,30.0,2,1.0,W,32.68,-97.4586,32.68,-97.4328,1
2007,March,13,ALABAMA,TAE,22.99,150.0,32,10.0,SW,31.4637,-85.3747,31.6984,-85.0984,1
2007,April,18,TEXAS,FWD,1.0,30.0,2,4.0,ENE,32.7921,-96.7165,32.7977,-96.7006,0
2007,April,18,TEXAS,FWD,1.95,30.0,2,5.0,S,32.9077,-96.33,32.9132,-96.297,0
2007,April,18,TEXAS,FWD,0.1,30.0,1,7.0,SSW,33.0365,-96.1662,33.0365,-96.1662,0
2007,April,18,INDIANA,IND,4.0,100.0,5,3.0,E,40.17,-85.9632,40.2518,-85.9129,1
2007,April,18,INDIANA,IND,0.1,100.0,1,2.0,SW,40.2096,-86.0268,40.2096,-86.0268,0
2007,March,2,FLORIDA,TAE,3.0,50.0,8,0.0,N,30.58,-83.43,30.6107,-83.3944,0
2007,March,19,KANSAS,GLD,2.5,25.0,5,4.0,E,39.33,-101.4752,39.3709,-101.4971,0
2007,March,19,KANSAS,GLD,0.5,10.0,1,4.0,NE,39.3709,-101.4971,39.3709,-101.4971,0
2007,March,20,KANSAS,GLD,0.5,10.0,1,5.0,S,38.7977,-101.97,38.8122,-101.97,0
2007,March,21,KANSAS,GLD,2.0,25.0,4,1.0,SE,39.7398,-101.5167,39.7645,-101.53,0
2007,March,15,GEORGIA,TAE,6.94,100.0,12,6.0,NW,31.6593,-85.1196,31.7402,-85.05,1
2007,March,18,KANSAS,GLD,15.0,100.0,32,5.0,WSW,38.4423,-101.8353,38.6971,-101.8703,0
2007,March,19,KANSAS,GLD,4.0,100.0,7,4.0,E,39.75,-101.4548,39.7777,-101.4431,0
2007,March,19,KANSAS,GLD,27.0,700.0,48,13.0,S,39.5621,-101.53,39.9103,-101.6165,1
2007,March,20,KANSAS,GLD,3.0,200.0,8,12.0,NNE,39.9103,-101.4435,39.9503,-101.4219,0
2007,March,15,TEXAS,LUB,0.5,25.0,13,12.0,W,34.53,-101.9806,34.53,-101.9718,0
2007,October,21,INDIANA,IWX,7.16,880.0,10,1.0,S,41.4355,-86.0,41.5,-85.8852,1
2007,October,21,INDIANA,IWX,4.82,880.0,6,5.0,SSW,41.3859,-86.0446,41.4355,-86.0,1
2007,March,20,TEXAS,LUB,0.25,50.0,1,15.0,W,34.22,-102.9923,34.22,-102.9888,0
2007,March,11,TEXAS,LUB,2.0,20.0,16,7.0,S,33.4788,-101.85,33.4999,-101.8898,0
2007,May,15,MISSOURI,PAH,3.54,30.0,8,5.0,SE,36.7489,-89.8862,36.7911,-89.85,0
2007,March,16,IOWA,DVN,7.85,200.0,8,5.0,N,42.5481,-91.35,42.65,-91.2821,1
2007,March,16,NEW MEXICO,MAF,1.0,75.0,2,3.0,SW,33.4893,-103.3668,33.4893,-103.3668,0
2007,November,16,KENTUCKY,JKL,1.99,200.0,5,2.0,ENE,37.158,-84.169,37.161,-84.133,0
2007,June,14,WISCONSIN,MKX,0.1,20.0,1,4.0,S,42.5159,-90.216,42.517,-90.2158,0
2007,July,17,SOUTH CAROLINA,ILM,0.06,10.0,1,2.0,WNW,33.882,-79.131,33.882,-79.13,0
2007,October,18,ILLINOIS,PAH,0.1,20.0,1,2.0,NE,38.5405,-87.9938,38.5415,-87.9925,0
2007,May,3,IOWA,DMX,4.2,50.0,5,3.0,NW,41.0607,-94.0907,41.1096,-94.0429,0
2007,May,3,IOWA,DMX,1.17,50.0,2,3.0,S,41.8066,-94.57,41.8099,-94.5477,0
2007,April,19,OHIO,ILN,1.0,30.0,3,2.0,SW,39.1296,-82.9264,39.1398,-82.9132,0
2007,March,18,NEBRASKA,LBF,1.0,20.0,1,12.0,NE,40.6922,-101.82,40.7008,-101.82,0
2007,April,17,OHIO,ILN,0.5,50.0,3,1.0,NE,38.9802,-83.7069,38.9802,-83.7069,0
2007,March,15,OKLAHOMA,OUN,7.5,50.0,20,2.0,E,35.5,-97.7145,35.6306,-97.6925,1
2007,March,18,NEW MEXICO,ABQ,8.02,350.0,24,7.0,S,34.303,-103.17,34.4198,-103.1901,1
2007,May,1,IOWA,DMX,7.43,830.0,9,9.0,ESE,41.1783,-94.984,41.2505,-94.9425,1
2007,March,17,TEXAS,FWD,0.5,30.0,0,0.0,N,31.48,-96.93,31.48,-96.93,0
2007,February,19,SOUTH CAROLINA,CHS,0.03,30.0,1,1.0,SE,32.9898,-81.2878,32.9908,-81.289,0
2007,July,12,UTAH,SLC,0.25,100.0,1,1.0,E,41.88,-112.1399,41.88,-112.1351,0
2007,May,23,KANSAS,TOP,1.38,200.0,1,2.0,SSW,39.7433,-97.1844,39.7266,-97.17,0
2007,June,15,WISCONSIN,GRB,0.04,40.0,0,2.0,W,44.37,-89.8741,44.37,-89.8741,0
2007,April,17,ARKANSAS,MEG,0.06,50.0,1,2.0,ESE,35.8089,-90.6171,35.8089,-90.6171,1
2007,March,18,OHIO,CLE,2.0,20.0,4,0.0,N,41.37,-82.1,41.37,-82.1,1
2007,March,19,COLORADO,PUB,11.0,400.0,22,15.0,S,38.2531,-102.08,38.4122,-102.08,0
2007,March,2,GEORGIA,TAE,2.0,50.0,6,1.0,WSW,30.6745,-83.1955,30.6855,-83.1645,0
2007,March,0,GEORGIA,TAE,6.0,150.0,6,4.0,W,31.55,-83.6179,31.5927,-83.5292,1
2007,March,18,KANSAS,DDC,6.27,125.0,10,3.0,W,37.38,-100.2546,37.4695,-100.2467,0
2007,March,18,KANSAS,DDC,7.2,125.0,13,12.0,S,37.4722,-100.23,37.5734,-100.23,0
2007,March,18,KANSAS,DDC,7.8,50.0,14,10.0,S,37.6325,-100.18,37.7479,-100.1968,0
2007,March,19,KANSAS,DDC,10.4,200.0,17,2.0,NNW,37.6741,-100.2502,37.8158,-100.2672,1
2007,March,19,KANSAS,DDC,0.92,50.0,2,9.0,N,37.9015,-100.1525,37.9138,-100.1459,0
2007,March,19,KANSAS,DDC,9.8,200.0,22,9.0,NNE,37.9138,-100.1459,38.0515,-100.1041,0
2007,March,19,KANSAS,DDC,8.7,100.0,19,14.0,SE,37.0041,-100.2736,37.129,-100.2659,0
2007,June,17,IOWA,DMX,0.1,30.0,0,2.0,W,42.32,-93.6191,42.32,-93.6191,0
2007,April,16,ALABAMA,MOB,0.25,50.0,2,3.0,NNW,31.3334,-87.0362,31.3334,-87.0362,1
2007,March,15,OKLAHOMA,OUN,1.0,20.0,3,5.0,SSE,36.6032,-98.0155,36.6166,-98.0224,0
2007,October,19,MICHIGAN,APX,0.91,150.0,1,7.0,ESE,44.7756,-83.9028,44.7843,-83.8887,0
2007,March,11,TEXAS,SJT,2.98,75.0,2,11.0,E,32.47,-100.2139,32.5435,-100.1895,0
2007,March,11,TEXAS,SJT,4.23,75.0,6,4.0,E,32.52,-100.18,32.5906,-100.1662,0
2007,October,16,IOWA,DMX,0.52,20.0,1,5.0,WSW,41.18,-92.85,41.18,-92.84,0
2007,February,1,LOUISIANA,LCH,0.46,25.0,1,1.0,WNW,29.9856,-91.7613,29.9902,-91.759,0
2007,March,15,OKLAHOMA,OUN,2.0,20.0,7,3.0,W,36.57,-98.034,36.6058,-98.0246,0
2007,April,16,ALABAMA,BMX,0.09,25.0,0,6.0,SE,32.4806,-86.1539,32.4806,-86.1539,0
2007,April,14,ALABAMA,BMX,0.08,100.0,1,3.0,W,32.9,-86.8761,32.9,-86.8748,0
2007,October,12,ALABAMA,BMX,0.03,25.0,0,5.0,W,33.83,-88.21,33.83,-88.21,0
2007,October,13,ALABAMA,BMX,0.06,50.0,0,2.0,NNE,34.2013,-87.659,34.2013,-87.659,0
2007,March,18,NEBRASKA,LBF,0.1,20.0,0,14.0,NW,40.6631,-101.8185,40.6631,-101.8185,0
2007,March,18,NEBRASKA,LBF,2.0,100.0,4,10.0,S,41.8754,-101.92,41.9043,-101.92,0
2007,March,19,NEBRASKA,LBF,0.69,20.0,3,2.0,WSW,41.1205,-101.7497,41.13,-101.7501,1
2007,March,18,TEXAS,CRP,0.5,50.0,5,7.0,WNW,28.4388,-97.5265,28.4665,-97.4957,0
2007,July,16,MASSACHUSETTS,BOX,1.5,50.0,2,0.0,N,42.32,-72.13,42.3353,-72.1093,0
2007,September,18,NORTH CAROLINA,RAH,0.1,25.0,2,3.0,SW,35.6924,-78.654,35.6934,-78.6527,0
2007,March,20,KANSAS,DDC,12.65,1320.0,24,9.0,W,38.08,-100.0736,38.2774,-100.004,1
2007,March,11,TEXAS,FWD,1.0,30.0,1,9.0,WNW,32.3798,-98.4423,32.3853,-98.4581,0
2007,April,12,ALABAMA,MOB,1.06,200.0,3,0.0,ESE,31.8184,-87.3154,31.82,-87.2999,1
2007,April,15,ALABAMA,MOB,0.54,40.0,2,5.0,NW,32.0302,-86.3892,32.0319,-86.3912,1
2007,April,16,COLORADO,PUB,3.05,300.0,10,7.0,SW,37.9984,-102.4109,38.0423,-102.4048,0
2007,February,1,LOUISIANA,LCH,0.46,25.0,1,4.0,N,30.03,-92.04,30.035,-92.035,0
2007,June,15,TEXAS,MAF,0.5,1320.0,1,2.0,W,31.92,-102.7841,31.92,-102.7755,0
2007,April,13,TEXAS,FWD,1.0,50.0,2,8.0,E,33.22,-97.0118,33.22,-96.9945,0
2007,March,18,KANSAS,DDC,1.4,50.0,4,3.0,SE,37.2452,-100.2863,37.2662,-100.288,0
2007,March,17,KANSAS,DDC,10.6,100.0,15,9.0,NE,38.121,-101.8844,38.2571,-101.8804,0
2007,March,20,KANSAS,DDC,16.44,1320.0,25,13.0,S,38.2613,-100.0437,38.4935,-100.1088,1
2007,October,20,MICHIGAN,APX,0.25,230.0,1,4.0,NNW,44.9383,-83.6155,44.9417,-83.6097,1
2007,May,17,KANSAS,GLD,0.25,10.0,1,4.0,SW,39.5591,-100.0531,39.5591,-100.0531,0
2007,March,9,TEXAS,EWX,0.3,50.0,3,8.0,SW,30.1182,-98.1746,30.1213,-98.171,0
2007,March,9,TEXAS,EWX,0.2,50.0,2,14.0,NW,30.1431,-98.2154,30.1452,-98.2177,0
2007,March,17,TEXAS,LUB,12.0,300.0,16,9.0,N,34.5037,-101.05,34.6371,-100.9157,1
2007,March,17,TEXAS,LUB,4.5,300.0,14,6.0,SW,34.6428,-100.9496,34.7307,-100.9173,0
2007,March,22,TEXAS,LUB,1.5,150.0,4,4.0,W,33.72,-102.8395,33.7421,-102.8342,1
2007,March,18,NEBRASKA,LBF,15.93,900.0,32,7.0,SSW,40.7598,-101.7693,40.9685,-101.8768,1
2007,March,19,TEXAS,AMA,3.61,200.0,15,2.0,SE,35.2096,-100.575,35.2607,-100.5624,0
2007,March,20,TEXAS,LUB,1.75,40.0,3,0.0,N,34.52,-102.9,34.5453,-102.9,0
2007,March,11,TEXAS,LUB,2.0,25.0,12,6.0,SSE,33.4999,-101.8102,33.5266,-101.8234,0
2007,March,16,TEXAS,LUB,1.25,20.0,15,7.0,W,34.38,-102.2426,34.4187,-102.2333,0
2007,March,16,TEXAS,LUB,1.5,75.0,3,13.0,SW,34.3371,-101.4611,34.3524,-101.4425,0
2007,March,16,TEXAS,LUB,1.0,75.0,2,16.0,ESE,34.2829,-101.4953,34.37,-101.4698,0
2007,March,19,COLORADO,PUB,4.62,200.0,11,2.0,ESE,38.4603,-102.0501,38.5211,-102.0147,0
2007,March,17,TEXAS,LUB,0.5,50.0,1,2.0,N,34.2489,-101.32,34.2534,-101.3033,0
2007,March,22,TEXAS,LUB,0.5,75.0,1,6.0,SW,33.6587,-102.8437,33.6638,-102.8376,0
2007,March,1,MISSOURI,LSX,3.36,60.0,5,4.0,ENE,39.6024,-92.1498,39.6323,-92.1,0
2007,April,22,COLORADO,BOU,0.1,50.0,0,12.0,SE,40.44,-102.12,40.44,-102.12,0
2007,April,11,COLORADO,BOU,0.1,50.0,0,6.0,SE,38.87,-103.19,38.87,-103.19,0
2007,March,16,NEW MEXICO,MAF,8.36,880.0,7,8.0,W,33.13,-103.4495,33.25,-103.4324,0
2007,March,1,MISSOURI,LSX,2.07,50.0,5,4.0,N,39.523,-92.2246,39.527,-92.1862,0
2007,May,21,NEBRASKA,OAX,0.5,100.0,3,7.0,SW,41.7784,-98.176,41.7836,-98.1692,0
2007,April,18,OHIO,ILN,1.5,50.0,4,1.0,S,38.9355,-83.4,38.9398,-83.3869,0
2007,March,15,GEORGIA,TAE,0.91,50.0,2,4.0,S,31.7693,-85.02,31.7798,-85.0396,0
2007,May,16,NEBRASKA,OAX,8.93,440.0,17,4.0,NE,42.6383,-97.5779,42.7607,-97.5218,0
2007,April,13,NEW MEXICO,EPZ,0.1,10.0,5,26.0,W,32.32,-107.2248,32.32,-107.2248,0
2007,July,15,MICHIGAN,APX,0.5,80.0,1,2.0,NE,44.02,-83.93,44.01,-83.92,0
2007,April,11,VIRGINIA,AKQ,5.13,100.0,5,1.0,WSW,37.44,-76.67,37.46,-76.58,0
2007,March,23,GEORGIA,TAE,14.8,200.0,16,7.0,W,31.32,-84.4485,31.412,-84.2222,1
2007,June,14,IOWA,DMX,0.1,30.0,0,2.0,SSE,42.7,-93.8,42.7,-93.8,0
2007,April,19,TEXAS,FWD,1.0,20.0,4,0.0,N,32.7,-97.12,32.6898,-97.1079,1
2007,April,18,TEXAS,EWX,4.0,400.0,12,8.0,SE,28.6382,-100.4068,28.5973,-100.3602,1
2007,May,15,INDIANA,IWX,2.07,50.0,2,1.0,SSE,41.6802,-86.509,41.68,-86.47,0
2007,March,13,ALABAMA,TAE,10.33,500.0,10,2.0,SW,31.2836,-85.9191,31.3772,-85.783,1
2007,May,14,NEBRASKA,OAX,11.36,100.0,17,4.0,NE,42.6609,-97.8144,42.8249,-97.827,0
2007,April,13,ILLINOIS,LOT,3.2,5.0,11,0.0,N,41.6,-88.2,41.67,-88.13,1
2007,March,11,FLORIDA,MOB,0.5,30.0,2,4.0,NNW,30.77,-86.94,30.77,-86.94,0
2007,March,12,ALABAMA,MOB,3.15,30.0,5,3.0,NNW,31.6334,-86.6362,31.6636,-86.5891,0
2007,March,14,COLORADO,GLD,0.25,10.0,1,15.0,E,40.39,-102.33,40.39,-102.33,0
2007,May,18,NEBRASKA,OAX,1.0,300.0,3,0.0,N,40.03,-97.02,40.0402,-97.0066,0
2007,April,8,SOUTH CAROLINA,CHS,1.0,60.0,1,2.0,S,32.8783,-80.93,32.8949,-80.9239,1
2007,April,8,SOUTH CAROLINA,CHS,0.5,30.0,1,2.0,ESE,32.8917,-80.9061,32.9,-80.9042,0
2007,March,17,WISCONSIN,ARX,0.25,50.0,1,2.0,ENE,42.6919,-90.6809,42.6919,-90.6809,0
2007,April,21,COLORADO,GLD,0.5,10.0,1,15.0,N,40.2969,-102.23,40.2969,-102.23,0
2007,March,1,MISSOURI,LSX,2.13,50.0,2,3.0,WSW,39.6526,-92.0045,39.6811,-91.9847,0
2007,April,16,CALIFORNIA,MTR,0.2,30.0,1,2.0,SW,36.9996,-121.5956,36.997,-121.5988,0
2007,May,13,TEXAS,SJT,0.45,30.0,3,1.0,E,31.83,-100.19,31.8353,-100.1851,0
2007,May,16,TEXAS,SJT,0.75,40.0,4,7.0,NW,33.2485,-99.2619,33.2556,-99.2704,0
2007,June,15,IOWA,DMX,3.0,150.0,10,1.0,NNW,41.4899,-93.6855,41.4466,-93.6847,1
2007,April,11,TEXAS,MAF,1.38,50.0,5,2.0,SW,30.5596,-104.5237,30.5634,-104.5465,0
2007,April,11,TEXAS,MAF,1.5,50.0,5,17.0,NNW,30.8071,-103.9894,30.8271,-103.999,0
2007,May,19,IOWA,OAX,0.5,200.0,2,4.0,SE,40.9091,-95.4659,40.9142,-95.4726,0
2007,May,14,TEXAS,SJT,4.77,110.0,10,2.0,ENE,31.5605,-99.0902,31.5718,-99.0052,0
2007,March,19,TEXAS,AMA,4.53,200.0,11,9.0,ESE,35.123,-100.7812,35.17,-100.7255,1
2007,July,14,COLORADO,GLD,0.5,10.0,4,6.0,NNW,39.3801,-103.1129,39.3801,-103.1129,0
2007,May,23,KANSAS,ICT,0.1,50.0,2,7.0,SSE,38.2765,-98.7206,38.2765,-98.7206,0
2007,May,19,IOWA,OAX,6.8,400.0,6,4.0,SE,41.1591,-95.3757,41.2562,-95.3552,0
2007,May,18,IOWA,OAX,4.0,80.0,7,5.0,S,40.9777,-95.77,41.0355,-95.77,0
2007,July,14,COLORADO,GLD,2.0,50.0,25,5.0,NNW,39.3668,-102.9158,39.3867,-102.88,0
2007,May,19,IOWA,OAX,4.78,400.0,6,5.0,WNW,41.0477,-95.3185,41.112,-95.352,0
2007,July,14,COLORADO,GLD,1.5,20.0,15,7.0,NNW,39.3935,-102.9301,39.3935,-102.9301,0
2007,July,14,COLORADO,GLD,0.5,20.0,4,7.0,NNW,39.3935,-102.9301,39.3935,-102.9301,0
2007,April,17,ALABAMA,BMX,3.2,100.0,4,1.0,W,31.88,-85.7189,31.9033,-85.6725,0
2007,May,20,IOWA,OAX,3.64,200.0,6,1.0,SE,41.3098,-95.3864,41.3558,-95.3523,0
2007,July,14,COLORADO,GLD,1.0,20.0,8,7.0,NNW,39.3935,-102.9301,39.3935,-102.9301,0
